date,close,high,low,open,volume,eur_usd,year,month,dayofweek,day_number,ma_7,ma_30,lag_1,lag_7
2024-11-19,2627.10009765625,2627.699951171875,2619.300048828125,2621.89990234375,87,1.0578,2024,11,1,3609,2594.8000139508927,2679.9933349609373,2610.60009765625,2687.5
2024-11-20,2648.199951171875,2648.199951171875,2638.5,2638.5,27,1.0562,2024,11,2,3610,2600.0857282366073,2681.4,2627.10009765625,2611.199951171875
2024-11-21,2672.10009765625,2672.10009765625,2655.699951171875,2659.300048828125,33,1.0526,2024,11,3,3611,2610.3857421875,2683.116666666667,2648.199951171875,2600.0
2024-11-22,2709.89990234375,2710.5,2685.60009765625,2687.5,41,1.0412,2024,11,4,3612,2628.8285784040177,2684.8599934895833,2672.10009765625,2580.800048828125
2024-11-25,2616.800048828125,2689.39990234375,2616.800048828125,2689.39990234375,94,1.0495,2024,11,0,3615,2635.7714494977677,2683.82666015625,2709.89990234375,2568.199951171875
2024-11-26,2620.300048828125,2625.60009765625,2620.300048828125,2625.60009765625,177858,1.0522,2024,11,1,3616,2643.571463448661,2682.4566650390625,2616.800048828125,2565.699951171875
2024-11-27,2639.89990234375,2657.89990234375,2627.199951171875,2633.5,61653,1.0531,2024,11,2,3617,2647.757149832589,2681.3199951171873,2620.300048828125,2610.60009765625
2024-11-29,2657.0,2664.300048828125,2620.699951171875,2636.39990234375,3861,1.0562,2024,11,4,3619,2652.028564453125,2680.186661783854,2639.89990234375,2627.10009765625
2024-12-02,2634.89990234375,2649.800048828125,2621.699951171875,2649.0,695,1.0507,2024,12,0,3622,2650.1285574776784,2677.559993489583,2657.0,2648.199951171875
2024-12-03,2644.699951171875,2654.699951171875,2636.0,2639.0,1062,1.0512,2024,12,1,3623,2646.2142508370534,2674.9466552734375,2634.89990234375,2672.10009765625
2024-12-04,2653.800048828125,2658.300048828125,2637.0,2639.199951171875,249,1.0492,2024,12,2,3624,2638.1999860491073,2671.9333251953126,2644.699951171875,2709.89990234375
2024-12-05,2626.60009765625,2655.0,2625.699951171875,2652.39990234375,573,1.054,2024,12,3,3625,2639.5999930245534,2669.0066650390627,2653.800048828125,2616.800048828125
2024-12-06,2638.60009765625,2643.10009765625,2617.5,2620.199951171875,571,1.0581,2024,12,4,3626,2642.214285714286,2665.796671549479,2626.60009765625,2620.300048828125
2024-12-09,2664.89990234375,2677.10009765625,2630.800048828125,2632.10009765625,935,1.0568,2024,12,0,3629,2645.785714285714,2663.2633382161457,2638.60009765625,2639.89990234375
2024-12-10,2697.60009765625,2698.199951171875,2661.0,2662.300048828125,437,1.0527,2024,12,1,3630,2651.5857282366073,2661.7533447265623,2664.89990234375,2657.0
2024-12-11,2733.800048828125,2733.800048828125,2693.10009765625,2701.800048828125,3387,1.0507,2024,12,2,3631,2665.7143205915177,2660.6000162760415,2697.60009765625,2634.89990234375
2024-12-12,2687.5,2725.10009765625,2677.39990234375,2725.10009765625,2365,1.0491,2024,12,3,3632,2671.82861328125,2657.233349609375,2733.800048828125,2644.699951171875
2024-12-13,2656.0,2689.300048828125,2647.89990234375,2688.199951171875,1125,1.0518,2024,12,4,3633,2672.142892020089,2654.4900146484374,2687.5,2653.800048828125
2024-12-16,2651.39990234375,2663.300048828125,2651.0,2658.300048828125,877,1.0498,2024,12,0,3636,2675.685721261161,2651.5833414713543,2656.0,2626.60009765625
2024-12-17,2644.39990234375,2652.300048828125,2632.5,2651.800048828125,705,1.0497,2024,12,1,3637,2676.5142647879466,2648.5266682942706,2651.39990234375,2638.60009765625
2024-12-18,2636.5,2647.10009765625,2590.199951171875,2644.300048828125,566,1.0496,2024,12,2,3638,2672.4571358816966,2645.0666666666666,2644.39990234375,2664.89990234375
2024-12-19,2592.199951171875,2610.300048828125,2582.10009765625,2582.10009765625,238,1.0395,2024,12,3,3639,2657.399972098214,2642.553328450521,2636.5,2697.60009765625
2024-12-20,2628.699951171875,2631.60009765625,2604.89990234375,2605.300048828125,592,1.039,2024,12,4,3640,2642.385672433036,2640.2299967447916,2592.199951171875,2733.800048828125
2024-12-23,2612.300048828125,2627.699951171875,2611.10009765625,2620.0,451,1.0393,2024,12,0,3643,2631.642822265625,2637.7233317057294,2628.699951171875,2687.5
2024-12-24,2620.0,2620.0,2609.5,2613.0,35,1.0395,2024,12,1,3644,2626.4999651227677,2638.016666666667,2612.300048828125,2656.0
2024-12-26,2638.800048828125,2638.800048828125,2627.89990234375,2628.5,84,1.0395,2024,12,3,3646,2624.6999860491073,2639.3100016276044,2620.0,2651.39990234375
2024-12-27,2617.199951171875,2617.699951171875,2616.39990234375,2617.699951171875,642,1.0435,2024,12,4,3647,2620.814278738839,2640.523331705729,2638.800048828125,2644.39990234375
2024-12-30,2606.10009765625,2626.89990234375,2597.0,2620.699951171875,794,1.0444,2024,12,0,3650,2616.471435546875,2641.786669921875,2617.199951171875,2636.5
2024-12-31,2629.199951171875,2629.199951171875,2604.89990234375,2608.39990234375,401,1.0389,2024,12,1,3651,2621.757149832589,2643.9033365885416,2606.10009765625,2592.199951171875
2025-01-02,2658.89990234375,2663.10009765625,2633.0,2633.0,1728,1.0321,2025,1,3,3653,2626.0714285714284,2645.513330078125,2629.199951171875,2628.699951171875
2025-01-03,2645.0,2658.699951171875,2641.800048828125,2658.699951171875,591,1.0299,2025,1,4,3654,2630.742850167411,2646.1099934895833,2658.89990234375,2612.300048828125
2025-01-06,2638.39990234375,2647.0,2617.300048828125,2645.5,960,1.0426,2025,1,0,3657,2633.371407645089,2645.7833251953125,2645.0,2620.0
2025-01-07,2656.699951171875,2657.5,2653.0,2653.39990234375,643,1.0393,2025,1,1,3658,2635.928536551339,2645.269986979167,2638.39990234375,2638.800048828125
2025-01-08,2664.5,2676.89990234375,2653.5,2655.5,999,1.0286,2025,1,2,3659,2642.6856863839284,2643.756656901042,2656.699951171875,2617.199951171875
2025-01-09,2683.800048828125,2686.300048828125,2667.89990234375,2669.699951171875,1139,1.0305,2025,1,3,3660,2653.7856794084823,2645.989990234375,2664.5,2606.10009765625
2025-01-10,2708.5,2720.10009765625,2683.699951171875,2686.10009765625,403,1.0304,2025,1,4,3661,2665.1142578125,2648.9299886067706,2683.800048828125,2629.199951171875
2025-01-13,2673.5,2711.199951171875,2673.5,2711.10009765625,765,1.0198,2025,1,0,3664,2667.1999860491073,2650.0499918619794,2708.5,2658.89990234375
2025-01-14,2677.5,2688.300048828125,2670.800048828125,2673.60009765625,794,1.0245,2025,1,1,3665,2671.842843191964,2650.7333251953123,2673.5,2645.0
2025-01-15,2712.5,2712.5,2690.800048828125,2690.800048828125,930,1.03,2025,1,2,3666,2682.4285714285716,2653.3199951171873,2677.5,2638.39990234375
2025-01-16,2746.39990234375,2749.800048828125,2731.699951171875,2731.699951171875,1721,1.0272,2025,1,3,3667,2695.242850167411,2656.709993489583,2712.5,2656.699951171875
2025-01-17,2744.300048828125,2751.60009765625,2725.5,2736.0,1214,1.0298,2025,1,4,3668,2706.6428571428573,2659.72666015625,2746.39990234375,2664.5
2025-01-21,2755.0,2755.0,2724.800048828125,2746.0,1439,1.0357,2025,1,1,3672,2716.814278738839,2664.006656901042,2744.300048828125,2683.800048828125
2025-01-22,2767.60009765625,2768.800048828125,2753.5,2754.5,2079,1.0443,2025,1,2,3673,2725.257149832589,2668.3066569010416,2755.0,2708.5
2025-01-23,2763.10009765625,2765.0,2745.39990234375,2760.0,2201,1.0404,2025,1,3,3674,2738.0571637834823,2671.5799967447915,2767.60009765625,2673.5
2025-01-24,2777.300048828125,2792.0,2759.800048828125,2759.800048828125,1593,1.0472,2025,1,4,3675,2752.3143136160716,2674.2366617838543,2763.10009765625,2677.5
2025-01-27,2737.5,2762.199951171875,2737.5,2761.10009765625,984,1.053,2025,1,0,3678,2755.8857421875,2674.3599934895833,2777.300048828125,2712.5
2025-01-28,2766.800048828125,2766.800048828125,2738.0,2738.0,2307,1.0421,2025,1,1,3679,2758.800048828125,2677.0033284505207,2737.5,2746.39990234375
2025-01-29,2769.10009765625,2769.10009765625,2769.10009765625,2769.10009765625,125692,1.0396,2025,1,2,3680,2762.3429129464284,2680.773331705729,2766.800048828125,2744.300048828125
2025-01-30,2823.0,2829.5,2770.0,2772.5,40141,1.0403,2025,1,3,3681,2772.057198660714,2686.4933349609373,2769.10009765625,2755.0
2025-01-31,2812.5,2838.0,2804.0,2829.0,3443,1.0393,2025,1,4,3682,2778.4714704241073,2692.096671549479,2823.0,2767.60009765625
2025-02-03,2833.89990234375,2848.39990234375,2780.89990234375,2818.199951171875,2649,1.0274,2025,2,0,3685,2788.5857282366073,2698.6766682942707,2812.5,2763.10009765625
2025-02-04,2853.300048828125,2853.300048828125,2816.10009765625,2827.60009765625,2187,1.0335,2025,2,1,3686,2799.44287109375,2707.3800048828125,2833.89990234375,2777.300048828125
2025-02-05,2871.60009765625,2880.5,2848.0,2850.0,4519,1.0422,2025,2,2,3687,2818.600027901786,2715.4766764322917,2853.300048828125,2737.5
2025-02-06,2856.0,2871.699951171875,2836.300048828125,2865.199951171875,3116,1.036,2025,2,3,3688,2831.3428780691966,2723.6000081380207,2871.60009765625,2766.800048828125
2025-02-07,2867.300048828125,2889.5,2857.800048828125,2859.89990234375,1822,1.0377,2025,2,4,3689,2845.3714425223216,2731.8433430989585,2856.0,2769.10009765625
2025-02-10,2914.300048828125,2916.10009765625,2863.800048828125,2864.199951171875,2237,1.032,2025,2,0,3692,2858.414306640625,2741.026676432292,2867.300048828125,2823.0
2025-02-11,2912.5,2945.39990234375,2890.0,2925.5,2554,1.0324,2025,2,1,3693,2872.700020926339,2750.870011393229,2914.300048828125,2812.5
2025-02-12,2909.0,2912.300048828125,2868.60009765625,2902.0,2504,1.037,2025,2,2,3694,2883.4286063058034,2760.9666748046875,2912.5,2833.89990234375
2025-02-13,2925.89990234375,2937.699951171875,2910.60009765625,2911.300048828125,4670,1.039,2025,2,3,3695,2893.8000139508927,2770.8566731770834,2909.0,2853.300048828125
2025-02-14,2883.60009765625,2944.39990234375,2874.800048828125,2937.300048828125,1992,1.0478,2025,2,4,3696,2895.5142996651784,2778.3466796875,2925.89990234375,2871.60009765625
2025-02-18,2931.60009765625,2936.39990234375,2873.800048828125,2879.199951171875,4010,1.0447,2025,2,1,3700,2906.3143136160716,2787.9000162760417,2883.60009765625,2856.0
2025-02-19,2919.39990234375,2946.0,2917.10009765625,2938.699951171875,2630,1.0434,2025,2,2,3701,2913.757149832589,2797.2666829427085,2931.60009765625,2867.300048828125
2025-02-20,2940.0,2955.800048828125,2924.199951171875,2949.10009765625,656,1.0443,2025,2,3,3702,2917.4285714285716,2806.7100179036456,2919.39990234375,2914.300048828125
2025-02-21,2937.60009765625,2940.0,2917.300048828125,2938.800048828125,570,1.0465,2025,2,4,3703,2921.0142996651784,2815.8133544921875,2940.0,2912.5
2025-02-24,2947.89990234375,2957.89990234375,2933.10009765625,2933.10009765625,415,1.0466,2025,2,0,3706,2926.5714285714284,2824.6166829427084,2937.60009765625,2909.0
2025-02-25,2904.5,2943.199951171875,2890.0,2938.699951171875,1854,1.0497,2025,2,1,3707,2923.5142996651784,2831.1500162760417,2947.89990234375,2925.89990234375
2025-02-26,2916.800048828125,2917.0,2913.0,2913.5,2050,1.0487,2025,2,2,3708,2928.257149832589,2839.260017903646,2904.5,2883.60009765625
2025-02-27,2883.199951171875,2922.800048828125,2870.39990234375,2918.5,3215,1.0477,2025,2,3,3709,2921.342843191964,2846.1166829427084,2916.800048828125,2931.60009765625
2025-02-28,2836.800048828125,2877.10009765625,2834.10009765625,2877.10009765625,990,1.0411,2025,2,4,3710,2909.5428641183034,2850.260017903646,2883.199951171875,2919.39990234375
2025-03-03,2890.199951171875,2891.800048828125,2863.39990234375,2872.699951171875,423,1.0465,2025,3,0,3713,2902.4285714285716,2855.0533528645833,2836.800048828125,2940.0
2025-03-04,2909.60009765625,2927.89990234375,2886.10009765625,2886.10009765625,885,1.0557,2025,3,1,3714,2898.4285714285716,2860.5633544921875,2890.199951171875,2937.60009765625
2025-03-05,2915.300048828125,2922.0,2893.0,2916.699951171875,551,1.0694,2025,3,2,3715,2893.7714494977677,2865.906689453125,2909.60009765625,2947.89990234375
2025-03-06,2916.60009765625,2918.60009765625,2903.800048828125,2904.0,870,1.0796,2025,3,3,3716,2895.5000348772323,2870.873356119792,2915.300048828125,2904.5
2025-03-07,2904.699951171875,2927.300048828125,2900.5,2900.89990234375,531,1.0857,2025,3,4,3717,2893.7714494977677,2875.5933512369793,2916.60009765625,2916.800048828125
2025-03-10,2891.0,2915.10009765625,2880.199951171875,2910.10009765625,55,1.0845,2025,3,0,3720,2894.8857421875,2879.383349609375,2904.699951171875,2883.199951171875
2025-03-11,2912.89990234375,2916.699951171875,2880.39990234375,2884.39990234375,197,1.0912,2025,3,1,3721,2905.757149832589,2885.230013020833,2891.0,2836.800048828125
2025-03-12,2939.10009765625,2939.10009765625,2910.0,2912.0,213,1.0886,2025,3,2,3722,2912.7428850446427,2890.973347981771,2912.89990234375,2890.199951171875
2025-03-13,2984.300048828125,2988.0,2935.199951171875,2937.10009765625,2366,1.083,2025,3,3,3723,2923.414306640625,2898.1466796875,2939.10009765625,2909.60009765625
2025-03-14,2994.5,3004.800048828125,2986.0,2994.39990234375,1800,1.0889,2025,3,4,3724,2934.728585379464,2903.863346354167,2984.300048828125,2915.300048828125
2025-03-17,3000.0,3001.5,2989.0,2991.0,214,1.0903,2025,3,0,3727,2946.6428571428573,2910.113346354167,2994.5,2916.60009765625
2025-03-18,3035.10009765625,3039.199951171875,3004.39990234375,3006.39990234375,428,1.0918,2025,3,1,3728,2965.2714494977677,2916.82001953125,3000.0,2904.699951171875
2025-03-19,3035.89990234375,3050.89990234375,3030.89990234375,3035.199951171875,175,1.0897,2025,3,2,3729,2985.971435546875,2922.9066813151044,3035.10009765625,2891.0
2025-03-20,3040.0,3047.300048828125,3034.39990234375,3047.300048828125,185,1.0833,2025,3,3,3730,3004.128592354911,2928.520011393229,3035.89990234375,2912.89990234375
2025-03-21,3018.199951171875,3037.5,3000.89990234375,3034.5,151,1.0827,2025,3,4,3731,3015.4285714285716,2933.9266764322915,3040.0,2939.10009765625
2025-03-24,3013.10009765625,3024.300048828125,3006.0,3024.300048828125,137,1.0824,2025,3,0,3734,3019.5428641183034,2938.7866780598956,3018.199951171875,2984.300048828125
2025-03-25,3023.699951171875,3028.800048828125,3023.699951171875,3026.39990234375,74,1.0825,2025,3,1,3735,3023.714285714286,2942.433341471354,3013.10009765625,2994.5
2025-03-26,3020.89990234375,3033.199951171875,3019.5,3033.199951171875,83,1.0788,2025,3,2,3736,3026.6999860491073,2946.046671549479,3023.699951171875,3000.0
2025-03-27,3060.199951171875,3065.0,3025.5,3025.5,124359,1.0785,2025,3,3,3737,3030.2856794084823,2951.086669921875,3020.89990234375,3035.10009765625
2025-03-28,3086.5,3094.89990234375,3066.800048828125,3069.699951171875,31206,1.0797,2025,3,4,3738,3037.5142647879466,2956.440006510417,3060.199951171875,3035.89990234375
2025-03-31,3122.800048828125,3132.5,3086.0,3091.0,3438,1.0815,2025,3,0,3741,3049.342843191964,2964.413338216146,3086.5,3040.0
2025-04-01,3118.89990234375,3149.5,3104.0,3129.699951171875,1721,1.0788,2025,4,1,3742,3063.7285505022323,2970.6566650390623,3122.800048828125,3018.199951171875
2025-04-02,3139.89990234375,3168.60009765625,3117.39990234375,3120.699951171875,5946,1.0803,2025,4,2,3743,3081.8428083147323,2978.0066650390627,3118.89990234375,3013.10009765625
2025-04-03,3097.0,3166.89990234375,3052.0,3150.0,5516,1.1097,2025,4,3,3744,3092.3142438616073,2983.239998372396,3139.89990234375,3023.699951171875
2025-04-04,3012.0,3127.699951171875,3011.0,3110.5,3247,1.1057,2025,4,4,3745,3091.0428292410716,2985.7199951171874,3097.0,3020.89990234375
2025-04-07,2951.300048828125,3050.800048828125,2949.699951171875,3016.39990234375,4424,1.0967,2025,4,0,3748,3075.4857003348216,2985.8333333333335,3012.0,3060.199951171875
2025-04-08,2968.39990234375,3014.5,2968.39990234375,2994.0,3213,1.095,2025,4,1,3749,3058.6142578125,2987.963330078125,2951.300048828125,3086.5
2025-04-09,3056.5,3090.39990234375,2965.800048828125,2965.800048828125,2175,1.1045,2025,4,2,3750,3049.142822265625,2992.6199951171875,2968.39990234375,3122.800048828125
2025-04-10,3155.199951171875,3167.0,3072.10009765625,3073.89990234375,3456,1.1082,2025,4,3,3751,3054.328543526786,3001.686661783854,3056.5,3118.89990234375
2025-04-11,3222.199951171875,3235.0,3182.10009765625,3182.10009765625,862,1.1346,2025,4,4,3752,3066.085693359375,3014.5333251953125,3155.199951171875,3139.89990234375
2025-04-14,3204.800048828125,3228.800048828125,3194.5,3215.5,263,1.1377,2025,4,0,3755,3081.4857003348216,3025.0199951171876,3222.199951171875,3097.0
2025-04-15,3218.699951171875,3218.699951171875,3214.0,3216.0,390,1.1324,2025,4,1,3756,3111.0142647879466,3035.3233235677085,3204.800048828125,3012.0
2025-04-16,3326.60009765625,3334.89990234375,3238.300048828125,3238.300048828125,1874,1.1355,2025,4,2,3757,3164.6285574776784,3049.0333251953125,3218.699951171875,2951.300048828125
2025-04-17,3308.699951171875,3345.0,3287.800048828125,3345.0,824,1.136,2025,4,3,3758,3213.242850167411,3062.1033203125,3326.60009765625,2968.39990234375
2025-04-21,3406.199951171875,3418.5,3342.199951171875,3342.199951171875,78,1.136,2025,4,0,3762,3263.1999860491073,3078.8199869791665,3308.699951171875,3056.5
2025-04-22,3400.800048828125,3485.60009765625,3361.699951171875,3422.199951171875,785,1.1476,2025,4,1,3763,3298.285714285714,3095.8133219401043,3406.199951171875,3155.199951171875
2025-04-23,3276.300048828125,3370.300048828125,3256.199951171875,3321.199951171875,331,1.1415,2025,4,2,3764,3306.0142996651784,3107.92666015625,3400.800048828125,3222.199951171875
2025-04-24,3332.0,3353.89990234375,3304.89990234375,3305.39990234375,560,1.1376,2025,4,3,3765,3324.185721261161,3121.0233235677083,3276.300048828125,3204.800048828125
2025-04-25,3282.39990234375,3355.5,3266.10009765625,3355.5,162,1.1357,2025,4,4,3766,3333.285714285714,3130.9599853515624,3332.0,3218.699951171875
2025-04-28,3332.5,3332.5,3284.5,3284.5,1300,1.1358,2025,4,0,3769,3334.1285574776784,3142.2266520182293,3282.39990234375,3326.60009765625
2025-04-29,3318.800048828125,3340.0,3299.89990234375,3340.0,1278,1.1373,2025,4,1,3770,3335.5714285714284,3152.8533203125,3332.5,3308.699951171875
2025-04-30,3305.0,3318.699951171875,3268.0,3318.699951171875,207,1.1373,2025,4,2,3771,3321.1142926897323,3161.8499837239583,3318.800048828125,3406.199951171875
2025-05-01,3210.0,3275.0,3198.60009765625,3272.89990234375,2131,1.1373,2025,5,3,3772,3293.8571428571427,3167.6533203125,3305.0,3400.800048828125
2025-05-02,3231.89990234375,3257.0,3225.0,3239.89990234375,1349,1.1343,2025,5,4,3773,3287.5142647879466,3174.049983723958,3210.0,3276.300048828125
2025-05-05,3311.300048828125,3315.699951171875,3239.699951171875,3242.699951171875,244,1.1343,2025,5,0,3776,3284.55712890625,3183.8199869791665,3231.89990234375,3332.0
2025-05-06,3411.39990234375,3430.89990234375,3356.800048828125,3365.5,2357,1.1325,2025,5,1,3777,3302.9857003348216,3197.096647135417,3311.300048828125,3282.39990234375
2025-05-07,3381.39990234375,3418.699951171875,3364.699951171875,3418.699951171875,1080,1.136,2025,5,2,3778,3309.9714006696427,3209.019978841146,3411.39990234375,3332.5
2025-05-08,3296.60009765625,3390.0,3288.699951171875,3390.0,200,1.1297,2025,5,3,3779,3306.799979073661,3218.2099853515624,3381.39990234375,3318.800048828125
2025-05-09,3335.39990234375,3335.5,3299.0,3299.0,216,1.1252,2025,5,4,3780,3311.142822265625,3227.3833170572916,3296.60009765625,3305.0
2025-05-12,3220.0,3300.699951171875,3205.0,3300.699951171875,886,1.1106,2025,5,0,3783,3312.5713936941966,3231.833317057292,3335.39990234375,3210.0
2025-05-13,3240.300048828125,3251.39990234375,3223.5,3232.0,2424,1.1112,2025,5,1,3784,3313.771414620536,3235.7499837239584,3220.0,3231.89990234375
2025-05-14,3181.39990234375,3233.0,3171.699951171875,3233.0,3518,1.1214,2025,5,2,3785,3295.2142508370534,3237.833317057292,3240.300048828125,3311.300048828125
2025-05-15,3220.699951171875,3228.10009765625,3125.0,3151.0,652,1.1185,2025,5,3,3786,3267.9714006696427,3240.526652018229,3181.39990234375,3411.39990234375
2025-05-16,3182.0,3228.10009765625,3173.89990234375,3227.699951171875,199,1.1194,2025,5,4,3787,3239.4857003348216,3243.3599853515625,3220.699951171875,3381.39990234375
2025-05-19,3228.89990234375,3241.0,3228.300048828125,3234.39990234375,266,1.1262,2025,5,0,3790,3229.8142438616073,3250.589982096354,3182.0,3296.60009765625
2025-05-20,3280.300048828125,3293.199951171875,3207.5,3219.0,356,1.1241,2025,5,1,3791,3221.9428362165177,3261.556648763021,3228.89990234375,3335.39990234375
2025-05-21,3309.300048828125,3317.5,3290.199951171875,3293.39990234375,979,1.1321,2025,5,2,3792,3234.6999860491073,3272.919986979167,3280.300048828125,3220.0
2025-05-22,3292.300048828125,3328.0,3282.699951171875,3327.300048828125,1210,1.1309,2025,5,3,3793,3242.1285574776784,3280.779988606771,3309.300048828125,3240.300048828125
2025-05-23,3363.60009765625,3363.60009765625,3323.5,3328.0,47,1.1301,2025,5,4,3794,3268.157156808036,3287.72666015625,3292.300048828125,3181.39990234375
2025-05-27,3299.10009765625,3341.0,3296.300048828125,3332.5,189,1.1356,2025,5,1,3798,3279.357177734375,3290.289998372396,3363.60009765625,3220.699951171875
2025-05-28,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758,1.1317,2025,5,2,3799,3295.300048828125,3293.25,3299.10009765625,3182.0
2025-05-29,3317.10009765625,3328.800048828125,3242.39990234375,3283.699951171875,24370,1.1281,2025,5,3,3800,3307.900076729911,3296.5300048828126,3293.60009765625,3228.89990234375
2025-05-30,3288.89990234375,3318.0,3270.89990234375,3315.10009765625,2213,1.1339,2025,5,4,3801,3309.1286272321427,3295.273331705729,3317.10009765625,3280.300048828125
2025-06-02,3370.60009765625,3380.800048828125,3296.89990234375,3296.89990234375,976,1.1419,2025,6,0,3804,3317.8857770647323,3297.336669921875,3288.89990234375,3309.300048828125
2025-06-03,3350.199951171875,3390.0,3331.300048828125,3385.10009765625,6410,1.1386,2025,6,1,3805,3326.1571916852677,3295.470003255208,3370.60009765625,3292.300048828125
2025-06-04,3373.5,3380.0,3344.0,3355.0,207,1.1384,2025,6,2,3806,3327.571463448661,3294.5600016276044,3350.199951171875,3363.60009765625
2025-06-05,3350.699951171875,3400.0,3343.699951171875,3371.5,731,1.1423,2025,6,3,3807,3334.94287109375,3297.039998372396,3373.5,3299.10009765625
2025-06-06,3322.699951171875,3364.300048828125,3306.0,3364.300048828125,81,1.1411,2025,6,4,3808,3339.0999930245534,3296.7299967447916,3350.699951171875,3293.60009765625
2025-06-09,3332.10009765625,3334.60009765625,3290.0,3315.60009765625,1887,1.141,2025,6,0,3811,3341.242850167411,3298.386669921875,3322.699951171875,3317.10009765625
2025-06-10,3320.89990234375,3344.300048828125,3302.0,3302.0,65,1.1429,2025,6,1,3812,3345.814278738839,3298.0,3332.10009765625,3288.89990234375
2025-06-11,3321.300048828125,3356.0,3321.300048828125,3328.0,2106,1.1433,2025,6,2,3813,3338.771414620536,3298.0833333333335,3320.89990234375,3370.60009765625
2025-06-12,3380.89990234375,3395.89990234375,3353.39990234375,3363.0,1818,1.1594,2025,6,3,3814,3343.1571219308034,3300.613330078125,3321.300048828125,3350.199951171875
2025-06-13,3431.199951171875,3444.0,3407.300048828125,3407.300048828125,499,1.1512,2025,6,4,3815,3351.399972098214,3307.9866617838543,3380.89990234375,3373.5
2025-06-16,3396.39990234375,3442.0,3385.39990234375,3442.0,480,1.1574,2025,6,0,3818,3357.928536551339,3313.4699951171874,3431.199951171875,3350.699951171875
2025-06-17,3386.60009765625,3398.300048828125,3376.10009765625,3398.300048828125,1477,1.1568,2025,6,1,3819,3367.05712890625,3315.9799967447916,3396.39990234375,3322.699951171875
2025-06-18,3389.800048828125,3391.89990234375,3365.10009765625,3385.300048828125,0,1.1508,2025,6,2,3820,3375.299979073661,3315.260001627604,3386.60009765625,3332.10009765625
2025-06-20,3368.10009765625,3372.89990234375,3341.0,3350.0,709,1.1515,2025,6,4,3822,3382.0428641183034,3314.8166748046874,3389.800048828125,3320.89990234375
2025-06-23,3377.699951171875,3387.89990234375,3350.0,3365.89990234375,30,1.1472,2025,6,0,3825,3390.0999930245534,3317.5200032552084,3368.10009765625,3321.300048828125
2025-06-24,3317.39990234375,3358.0,3301.0,3358.0,538,1.1607,2025,6,1,3826,3381.028564453125,3316.9200032552085,3377.699951171875,3380.89990234375
2025-06-25,3327.10009765625,3331.199951171875,3310.60009765625,3321.60009765625,373,1.1598,2025,6,2,3827,3366.157156808036,3320.4900065104166,3317.39990234375,3431.199951171875
2025-06-26,3333.5,3333.5,3332.39990234375,3332.39990234375,2058,1.1695,2025,6,3,3828,3357.171456473214,3323.596671549479,3327.10009765625,3396.39990234375
2025-06-27,3273.699951171875,3318.699951171875,3253.800048828125,3318.699951171875,284,1.1704,2025,6,4,3829,3341.0428641183034,3326.67333984375,3333.5,3386.60009765625
2025-06-30,3294.39990234375,3306.89990234375,3262.0,3265.89990234375,1242,1.172,2025,6,0,3832,3327.4142717633927,3329.1300048828125,3273.699951171875,3389.800048828125
2025-07-01,3336.699951171875,3354.10009765625,3310.10009765625,3310.10009765625,371,1.181,2025,7,1,3833,3322.928536551339,3334.286669921875,3294.39990234375,3368.10009765625
2025-07-02,3348.0,3357.5,3329.0,3329.0,39,1.1755,2025,7,2,3834,3318.6856863839284,3338.2566731770835,3336.699951171875,3377.699951171875
2025-07-03,3331.60009765625,3362.0,3322.300048828125,3362.0,0,1.1782,2025,7,3,3835,3320.714285714286,3339.9666748046875,3348.0,3317.39990234375
2025-07-04,3332.5,3342.0,3332.5,3342.0,0,1.1767,2025,7,4,3836,3321.4857003348216,3340.7400065104166,3331.60009765625,3327.10009765625
2025-07-07,3332.199951171875,3333.300048828125,3299.199951171875,3305.5,254,1.1728,2025,7,0,3839,3321.299979073661,3342.070003255208,3332.5,3333.5
2025-07-08,3307.0,3334.5,3287.60009765625,3330.39990234375,909,1.1718,2025,7,1,3840,3326.05712890625,3340.1833333333334,3332.199951171875,3273.699951171875
2025-07-09,3311.60009765625,3314.0,3282.0,3289.39990234375,114,1.1698,2025,7,2,3841,3328.5142996651784,3340.6,3307.0,3294.39990234375
2025-07-10,3317.39990234375,3330.5,3311.60009765625,3323.60009765625,209,1.1709,2025,7,3,3842,3325.757149832589,3341.3933268229166,3311.60009765625,3336.699951171875
2025-07-11,3356.0,3370.0,3330.5,3330.5,776,1.1683,2025,7,4,3843,3326.9000069754466,3342.689990234375,3317.39990234375,3348.0
2025-07-14,3351.5,3375.5,3350.0,3367.0,583,1.169,2025,7,0,3846,3329.742850167411,3344.77666015625,3356.0,3331.60009765625
2025-07-15,3329.800048828125,3341.0,3329.800048828125,3341.0,210,1.1665,2025,7,1,3847,3329.3571428571427,3343.4166585286457,3351.5,3332.5
2025-07-16,3352.5,3352.89990234375,3329.5,3341.199951171875,10,1.1602,2025,7,2,3848,3332.257149832589,3343.4933268229165,3329.800048828125,3332.199951171875
2025-07-17,3340.10009765625,3340.800048828125,3313.800048828125,3313.800048828125,667,1.1579,2025,7,3,3849,3336.9857352120534,3342.3799967447917,3352.5,3307.0
2025-07-18,3353.0,3353.0,3338.199951171875,3338.199951171875,602,1.165,2025,7,4,3850,3342.9000069754466,3342.4566650390625,3340.10009765625,3311.60009765625
